# To measure flux divietions for ICCP rebutle Original cloud is unknown
32, 32, 64 # nx,ny,nz
0.050, 0.050 # dx,dy [km, km]
0.000, 0.040, 0.080, 0.120, 0.160, 0.200, 0.240, 0.280, 0.320, 0.360, 0.400, 0.440, 0.480, 0.520, 0.560, 0.600, 0.640, 0.680, 0.720, 0.760, 0.800, 0.840, 0.880, 0.920, 0.960, 1.000, 1.040, 1.080, 1.120, 1.160, 1.200, 1.240, 1.280, 1.320, 1.360, 1.400, 1.440, 1.480, 1.520, 1.560, 1.600, 1.640, 1.680, 1.720, 1.760, 1.800, 1.840, 1.880, 1.920, 1.960, 2.000, 2.040, 2.080, 2.120, 2.160, 2.200, 2.240, 2.280, 2.320, 2.360, 2.400, 2.440, 2.480, 2.520 # altitude levels [km]
x,y,z,lwc,reff,veff
8 ,26 ,17 ,0.00000 ,10.000 ,0.10000
9 ,0 ,34 ,0.00000 ,10.000 ,0.10000
9 ,1 ,16 ,0.00007 ,10.000 ,0.10000
9 ,1 ,17 ,0.00034 ,10.000 ,0.10000
9 ,1 ,18 ,0.00023 ,10.000 ,0.10000
9 ,1 ,19 ,0.00001 ,10.000 ,0.10000
9 ,1 ,20 ,0.00025 ,10.000 ,0.10000
9 ,1 ,21 ,0.00280 ,10.000 ,0.10000
9 ,1 ,22 ,0.00000 ,10.000 ,0.10000
9 ,1 ,23 ,0.00000 ,10.000 ,0.10000
9 ,1 ,24 ,0.00000 ,10.000 ,0.10000
9 ,1 ,25 ,0.00000 ,10.000 ,0.10000
9 ,1 ,26 ,0.00000 ,10.000 ,0.10000
9 ,1 ,27 ,0.00000 ,10.000 ,0.10000
9 ,1 ,28 ,0.00000 ,10.000 ,0.10000
9 ,1 ,29 ,0.00003 ,10.000 ,0.10000
9 ,1 ,30 ,0.00006 ,10.000 ,0.10000
9 ,1 ,31 ,0.00604 ,10.000 ,0.10000
9 ,1 ,32 ,0.00000 ,10.000 ,0.10000
9 ,1 ,33 ,0.00000 ,10.000 ,0.10000
9 ,1 ,34 ,0.00000 ,10.000 ,0.10000
9 ,2 ,16 ,0.00000 ,10.000 ,0.10000
9 ,2 ,17 ,0.00000 ,10.000 ,0.10000
9 ,2 ,18 ,0.00000 ,10.000 ,0.10000
9 ,2 ,19 ,0.00062 ,10.000 ,0.10000
9 ,2 ,20 ,0.00232 ,10.000 ,0.10000
9 ,2 ,21 ,0.00014 ,10.000 ,0.10000
9 ,2 ,22 ,0.00000 ,10.000 ,0.10000
9 ,2 ,23 ,0.00000 ,10.000 ,0.10000
9 ,2 ,24 ,0.00000 ,10.000 ,0.10000
9 ,2 ,25 ,0.00000 ,10.000 ,0.10000
9 ,2 ,26 ,0.00000 ,10.000 ,0.10000
9 ,2 ,27 ,0.00000 ,10.000 ,0.10000
9 ,2 ,28 ,0.00000 ,10.000 ,0.10000
9 ,2 ,29 ,0.00000 ,10.000 ,0.10000
9 ,2 ,30 ,0.00000 ,10.000 ,0.10000
9 ,2 ,31 ,0.00000 ,10.000 ,0.10000
9 ,2 ,32 ,0.00000 ,10.000 ,0.10000
9 ,2 ,33 ,0.00000 ,10.000 ,0.10000
9 ,2 ,34 ,0.00000 ,10.000 ,0.10000
9 ,3 ,12 ,0.00000 ,10.000 ,0.10000
9 ,3 ,13 ,0.00009 ,10.000 ,0.10000
9 ,3 ,14 ,0.00232 ,10.000 ,0.10000
9 ,3 ,15 ,0.02749 ,10.000 ,0.10000
9 ,3 ,16 ,0.00811 ,10.000 ,0.10000
9 ,3 ,17 ,0.00013 ,10.000 ,0.10000
9 ,3 ,18 ,0.00339 ,10.000 ,0.10000
9 ,3 ,19 ,0.00001 ,10.000 ,0.10000
9 ,3 ,20 ,0.00000 ,10.000 ,0.10000
9 ,3 ,21 ,0.00000 ,10.000 ,0.10000
9 ,3 ,22 ,0.00000 ,10.000 ,0.10000
9 ,3 ,23 ,0.00000 ,10.000 ,0.10000
9 ,3 ,24 ,0.00000 ,10.000 ,0.10000
9 ,3 ,25 ,0.00000 ,10.000 ,0.10000
9 ,3 ,27 ,0.00000 ,10.000 ,0.10000
9 ,3 ,28 ,0.00000 ,10.000 ,0.10000
9 ,3 ,29 ,0.00000 ,10.000 ,0.10000
9 ,3 ,30 ,0.00000 ,10.000 ,0.10000
9 ,3 ,31 ,0.00000 ,10.000 ,0.10000
9 ,3 ,32 ,0.00000 ,10.000 ,0.10000
9 ,3 ,33 ,0.00000 ,10.000 ,0.10000
9 ,3 ,34 ,0.00000 ,10.000 ,0.10000
9 ,3 ,49 ,0.00000 ,10.000 ,0.10000
9 ,4 ,8 ,0.00000 ,10.000 ,0.10000
9 ,4 ,9 ,0.00000 ,10.000 ,0.10000
9 ,4 ,10 ,0.00000 ,10.000 ,0.10000
9 ,4 ,11 ,0.00000 ,10.000 ,0.10000
9 ,4 ,12 ,0.00000 ,10.000 ,0.10000
9 ,4 ,13 ,0.00025 ,10.000 ,0.10000
9 ,4 ,14 ,0.01657 ,10.000 ,0.10000
9 ,4 ,15 ,0.01608 ,10.000 ,0.10000
9 ,4 ,16 ,0.03527 ,10.000 ,0.10000
9 ,4 ,17 ,0.09817 ,10.000 ,0.10000
9 ,4 ,18 ,0.01692 ,10.000 ,0.10000
9 ,4 ,19 ,0.00002 ,10.000 ,0.10000
9 ,4 ,20 ,0.00003 ,10.000 ,0.10000
9 ,4 ,21 ,0.00000 ,10.000 ,0.10000
9 ,4 ,22 ,0.00000 ,10.000 ,0.10000
9 ,4 ,23 ,0.00002 ,10.000 ,0.10000
9 ,4 ,24 ,0.00000 ,10.000 ,0.10000
9 ,4 ,25 ,0.00000 ,10.000 ,0.10000
9 ,4 ,26 ,0.00000 ,10.000 ,0.10000
9 ,4 ,30 ,0.00000 ,10.000 ,0.10000
9 ,4 ,36 ,0.00000 ,10.000 ,0.10000
9 ,5 ,7 ,0.00000 ,10.000 ,0.10000
9 ,5 ,8 ,0.00000 ,10.000 ,0.10000
9 ,5 ,9 ,0.00000 ,10.000 ,0.10000
9 ,5 ,10 ,0.00000 ,10.000 ,0.10000
9 ,5 ,11 ,0.00000 ,10.000 ,0.10000
9 ,5 ,12 ,0.00000 ,10.000 ,0.10000
9 ,5 ,13 ,0.00000 ,10.000 ,0.10000
9 ,5 ,14 ,0.00003 ,10.000 ,0.10000
9 ,5 ,15 ,0.01445 ,10.000 ,0.10000
9 ,5 ,16 ,0.04081 ,10.000 ,0.10000
9 ,5 ,17 ,0.13810 ,10.000 ,0.10000
9 ,5 ,18 ,0.14455 ,10.000 ,0.10000
9 ,5 ,19 ,0.01369 ,10.000 ,0.10000
9 ,5 ,20 ,0.00045 ,10.000 ,0.10000
9 ,5 ,21 ,0.00000 ,10.000 ,0.10000
9 ,5 ,22 ,0.00000 ,10.000 ,0.10000
9 ,5 ,23 ,0.00000 ,10.000 ,0.10000
9 ,5 ,24 ,0.00000 ,10.000 ,0.10000
9 ,5 ,25 ,0.00000 ,10.000 ,0.10000
9 ,6 ,10 ,0.00000 ,10.000 ,0.10000
9 ,6 ,11 ,0.00000 ,10.000 ,0.10000
9 ,6 ,12 ,0.00000 ,10.000 ,0.10000
9 ,6 ,13 ,0.00000 ,10.000 ,0.10000
9 ,6 ,14 ,0.01593 ,10.000 ,0.10000
9 ,6 ,15 ,0.02224 ,10.000 ,0.10000
9 ,6 ,16 ,0.01571 ,10.000 ,0.10000
9 ,6 ,17 ,0.04113 ,10.000 ,0.10000
9 ,6 ,18 ,0.02808 ,10.000 ,0.10000
9 ,6 ,19 ,0.00011 ,10.000 ,0.10000
9 ,6 ,20 ,0.00000 ,10.000 ,0.10000
9 ,6 ,21 ,0.00000 ,10.000 ,0.10000
9 ,6 ,22 ,0.00000 ,10.000 ,0.10000
9 ,6 ,23 ,0.00000 ,10.000 ,0.10000
9 ,6 ,24 ,0.00000 ,10.000 ,0.10000
9 ,6 ,25 ,0.00000 ,10.000 ,0.10000
9 ,7 ,15 ,0.01489 ,10.000 ,0.10000
9 ,7 ,16 ,0.01364 ,10.000 ,0.10000
9 ,7 ,17 ,0.03382 ,10.000 ,0.10000
9 ,7 ,18 ,0.00167 ,10.000 ,0.10000
9 ,7 ,19 ,0.00004 ,10.000 ,0.10000
9 ,7 ,20 ,0.00000 ,10.000 ,0.10000
9 ,7 ,21 ,0.00000 ,10.000 ,0.10000
9 ,22 ,15 ,0.00000 ,10.000 ,0.10000
9 ,22 ,16 ,0.00000 ,10.000 ,0.10000
9 ,22 ,17 ,0.00000 ,10.000 ,0.10000
9 ,22 ,18 ,0.00000 ,10.000 ,0.10000
9 ,23 ,14 ,0.00000 ,10.000 ,0.10000
9 ,23 ,15 ,0.00000 ,10.000 ,0.10000
9 ,23 ,16 ,0.00000 ,10.000 ,0.10000
9 ,23 ,17 ,0.00000 ,10.000 ,0.10000
9 ,24 ,14 ,0.00000 ,10.000 ,0.10000
9 ,24 ,15 ,0.01269 ,10.000 ,0.10000
9 ,24 ,16 ,0.01270 ,10.000 ,0.10000
9 ,24 ,17 ,0.00000 ,10.000 ,0.10000
9 ,24 ,18 ,0.00000 ,10.000 ,0.10000
9 ,24 ,19 ,0.00000 ,10.000 ,0.10000
9 ,24 ,20 ,0.00000 ,10.000 ,0.10000
9 ,25 ,15 ,0.00000 ,10.000 ,0.10000
9 ,25 ,16 ,0.00000 ,10.000 ,0.10000
9 ,25 ,17 ,0.00000 ,10.000 ,0.10000
9 ,25 ,18 ,0.00000 ,10.000 ,0.10000
9 ,25 ,19 ,0.00000 ,10.000 ,0.10000
9 ,25 ,20 ,0.00000 ,10.000 ,0.10000
9 ,26 ,14 ,0.00000 ,10.000 ,0.10000
9 ,26 ,15 ,0.00000 ,10.000 ,0.10000
9 ,26 ,16 ,0.00000 ,10.000 ,0.10000
9 ,26 ,17 ,0.00000 ,10.000 ,0.10000
9 ,26 ,18 ,0.00000 ,10.000 ,0.10000
9 ,26 ,19 ,0.00000 ,10.000 ,0.10000
9 ,26 ,20 ,0.00000 ,10.000 ,0.10000
9 ,27 ,13 ,0.00027 ,10.000 ,0.10000
9 ,27 ,14 ,0.01546 ,10.000 ,0.10000
9 ,27 ,15 ,0.02660 ,10.000 ,0.10000
9 ,28 ,13 ,0.00000 ,10.000 ,0.10000
9 ,28 ,14 ,0.00000 ,10.000 ,0.10000
9 ,28 ,15 ,0.01269 ,10.000 ,0.10000
10 ,0 ,19 ,0.00000 ,10.000 ,0.10000
10 ,0 ,20 ,0.00000 ,10.000 ,0.10000
10 ,0 ,21 ,0.00000 ,10.000 ,0.10000
10 ,0 ,22 ,0.00000 ,10.000 ,0.10000
10 ,0 ,23 ,0.00000 ,10.000 ,0.10000
10 ,0 ,24 ,0.00000 ,10.000 ,0.10000
10 ,0 ,25 ,0.00000 ,10.000 ,0.10000
10 ,0 ,30 ,0.00000 ,10.000 ,0.10000
10 ,0 ,32 ,0.00000 ,10.000 ,0.10000
10 ,1 ,18 ,0.00001 ,10.000 ,0.10000
10 ,1 ,19 ,0.00000 ,10.000 ,0.10000
10 ,1 ,20 ,0.00009 ,10.000 ,0.10000
10 ,1 ,21 ,0.00404 ,10.000 ,0.10000
10 ,1 ,22 ,0.00000 ,10.000 ,0.10000
10 ,1 ,23 ,0.00000 ,10.000 ,0.10000
10 ,1 ,24 ,0.00000 ,10.000 ,0.10000
10 ,1 ,25 ,0.00000 ,10.000 ,0.10000
10 ,1 ,26 ,0.00000 ,10.000 ,0.10000
10 ,1 ,27 ,0.00000 ,10.000 ,0.10000
10 ,1 ,28 ,0.00000 ,10.000 ,0.10000
10 ,1 ,29 ,0.00000 ,10.000 ,0.10000
10 ,1 ,30 ,0.00000 ,10.000 ,0.10000
10 ,1 ,31 ,0.00000 ,10.000 ,0.10000
10 ,1 ,32 ,0.00000 ,10.000 ,0.10000
10 ,2 ,18 ,0.00000 ,10.000 ,0.10000
10 ,2 ,19 ,0.00050 ,10.000 ,0.10000
10 ,2 ,20 ,0.00000 ,10.000 ,0.10000
10 ,2 ,21 ,0.00000 ,10.000 ,0.10000
10 ,2 ,22 ,0.00000 ,10.000 ,0.10000
10 ,2 ,23 ,0.00000 ,10.000 ,0.10000
10 ,2 ,24 ,0.00000 ,10.000 ,0.10000
10 ,2 ,25 ,0.00000 ,10.000 ,0.10000
10 ,2 ,26 ,0.00000 ,10.000 ,0.10000
10 ,2 ,27 ,0.00000 ,10.000 ,0.10000
10 ,2 ,28 ,0.00000 ,10.000 ,0.10000
10 ,2 ,29 ,0.00000 ,10.000 ,0.10000
10 ,2 ,30 ,0.00000 ,10.000 ,0.10000
10 ,2 ,31 ,0.00000 ,10.000 ,0.10000
10 ,2 ,32 ,0.00000 ,10.000 ,0.10000
10 ,3 ,15 ,0.01358 ,10.000 ,0.10000
10 ,3 ,16 ,0.00195 ,10.000 ,0.10000
10 ,3 ,17 ,0.00255 ,10.000 ,0.10000
10 ,3 ,18 ,0.00121 ,10.000 ,0.10000
10 ,3 ,19 ,0.00010 ,10.000 ,0.10000
10 ,3 ,20 ,0.00000 ,10.000 ,0.10000
10 ,3 ,21 ,0.00000 ,10.000 ,0.10000
10 ,3 ,22 ,0.00000 ,10.000 ,0.10000
10 ,3 ,23 ,0.00000 ,10.000 ,0.10000
10 ,3 ,24 ,0.00000 ,10.000 ,0.10000
10 ,3 ,27 ,0.00000 ,10.000 ,0.10000
10 ,3 ,28 ,0.00000 ,10.000 ,0.10000
10 ,3 ,30 ,0.00000 ,10.000 ,0.10000
10 ,3 ,31 ,0.00000 ,10.000 ,0.10000
10 ,3 ,39 ,0.00000 ,10.000 ,0.10000
10 ,3 ,40 ,0.00000 ,10.000 ,0.10000
10 ,3 ,47 ,0.00000 ,10.000 ,0.10000
10 ,3 ,48 ,0.00000 ,10.000 ,0.10000
10 ,4 ,8 ,0.00000 ,10.000 ,0.10000
10 ,4 ,9 ,0.00000 ,10.000 ,0.10000
10 ,4 ,10 ,0.00000 ,10.000 ,0.10000
10 ,4 ,11 ,0.00000 ,10.000 ,0.10000
10 ,4 ,12 ,0.00000 ,10.000 ,0.10000
10 ,4 ,13 ,0.00002 ,10.000 ,0.10000
10 ,4 ,14 ,0.01566 ,10.000 ,0.10000
10 ,4 ,15 ,0.01337 ,10.000 ,0.10000
10 ,4 ,16 ,0.01479 ,10.000 ,0.10000
10 ,4 ,17 ,0.09973 ,10.000 ,0.10000
10 ,4 ,18 ,0.01581 ,10.000 ,0.10000
10 ,4 ,19 ,0.00008 ,10.000 ,0.10000
10 ,4 ,20 ,0.00000 ,10.000 ,0.10000
10 ,4 ,21 ,0.00000 ,10.000 ,0.10000
10 ,4 ,22 ,0.00000 ,10.000 ,0.10000
10 ,4 ,23 ,0.00000 ,10.000 ,0.10000
10 ,4 ,24 ,0.00000 ,10.000 ,0.10000
10 ,4 ,25 ,0.00000 ,10.000 ,0.10000
10 ,5 ,9 ,0.00000 ,10.000 ,0.10000
10 ,5 ,10 ,0.00000 ,10.000 ,0.10000
10 ,5 ,11 ,0.00000 ,10.000 ,0.10000
10 ,5 ,12 ,0.00000 ,10.000 ,0.10000
10 ,5 ,13 ,0.00000 ,10.000 ,0.10000
10 ,5 ,14 ,0.00016 ,10.000 ,0.10000
10 ,5 ,15 ,0.01332 ,10.000 ,0.10000
10 ,5 ,16 ,0.02904 ,10.000 ,0.10000
10 ,5 ,17 ,0.14942 ,10.000 ,0.10000
10 ,5 ,18 ,0.13038 ,10.000 ,0.10000
10 ,5 ,19 ,0.01469 ,10.000 ,0.10000
10 ,5 ,20 ,0.00003 ,10.000 ,0.10000
10 ,5 ,21 ,0.00000 ,10.000 ,0.10000
10 ,5 ,22 ,0.00000 ,10.000 ,0.10000
10 ,5 ,23 ,0.00000 ,10.000 ,0.10000
10 ,5 ,24 ,0.00000 ,10.000 ,0.10000
10 ,5 ,25 ,0.00000 ,10.000 ,0.10000
10 ,6 ,10 ,0.00000 ,10.000 ,0.10000
10 ,6 ,11 ,0.00000 ,10.000 ,0.10000
10 ,6 ,12 ,0.00000 ,10.000 ,0.10000
10 ,6 ,13 ,0.00000 ,10.000 ,0.10000
10 ,6 ,14 ,0.02402 ,10.000 ,0.10000
10 ,6 ,15 ,0.01334 ,10.000 ,0.10000
10 ,6 ,16 ,0.05773 ,10.000 ,0.10000
10 ,6 ,17 ,0.02751 ,10.000 ,0.10000
10 ,6 ,18 ,0.00152 ,10.000 ,0.10000
10 ,6 ,19 ,0.00000 ,10.000 ,0.10000
10 ,6 ,20 ,0.00000 ,10.000 ,0.10000
10 ,6 ,21 ,0.00000 ,10.000 ,0.10000
10 ,6 ,22 ,0.00000 ,10.000 ,0.10000
10 ,6 ,23 ,0.00000 ,10.000 ,0.10000
10 ,6 ,24 ,0.00000 ,10.000 ,0.10000
10 ,6 ,25 ,0.00000 ,10.000 ,0.10000
10 ,7 ,18 ,0.00000 ,10.000 ,0.10000
10 ,7 ,19 ,0.00074 ,10.000 ,0.10000
10 ,22 ,13 ,0.00000 ,10.000 ,0.10000
10 ,22 ,14 ,0.00000 ,10.000 ,0.10000
10 ,22 ,15 ,0.00000 ,10.000 ,0.10000
10 ,22 ,16 ,0.00000 ,10.000 ,0.10000
10 ,22 ,17 ,0.00000 ,10.000 ,0.10000
10 ,22 ,18 ,0.00000 ,10.000 ,0.10000
10 ,22 ,19 ,0.00000 ,10.000 ,0.10000
10 ,22 ,20 ,0.00000 ,10.000 ,0.10000
10 ,23 ,12 ,0.00000 ,10.000 ,0.10000
10 ,23 ,13 ,0.00000 ,10.000 ,0.10000
10 ,23 ,14 ,0.00009 ,10.000 ,0.10000
10 ,23 ,15 ,0.02761 ,10.000 ,0.10000
10 ,23 ,16 ,0.01292 ,10.000 ,0.10000
10 ,23 ,17 ,0.01462 ,10.000 ,0.10000
10 ,23 ,18 ,0.01934 ,10.000 ,0.10000
10 ,23 ,19 ,0.00000 ,10.000 ,0.10000
10 ,23 ,20 ,0.00000 ,10.000 ,0.10000
10 ,23 ,21 ,0.00000 ,10.000 ,0.10000
10 ,24 ,13 ,0.00000 ,10.000 ,0.10000
10 ,24 ,14 ,0.00838 ,10.000 ,0.10000
10 ,24 ,15 ,0.03395 ,10.000 ,0.10000
10 ,24 ,16 ,0.03255 ,10.000 ,0.10000
10 ,24 ,17 ,0.01326 ,10.000 ,0.10000
10 ,24 ,18 ,0.01481 ,10.000 ,0.10000
10 ,24 ,19 ,0.00000 ,10.000 ,0.10000
10 ,24 ,20 ,0.00000 ,10.000 ,0.10000
10 ,24 ,21 ,0.00000 ,10.000 ,0.10000
10 ,24 ,22 ,0.00000 ,10.000 ,0.10000
10 ,25 ,14 ,0.00000 ,10.000 ,0.10000
10 ,25 ,15 ,0.00667 ,10.000 ,0.10000
10 ,25 ,16 ,0.01927 ,10.000 ,0.10000
10 ,25 ,17 ,0.01995 ,10.000 ,0.10000
10 ,25 ,18 ,0.00003 ,10.000 ,0.10000
10 ,25 ,19 ,0.00007 ,10.000 ,0.10000
10 ,25 ,20 ,0.02059 ,10.000 ,0.10000
10 ,25 ,21 ,0.00000 ,10.000 ,0.10000
10 ,25 ,22 ,0.00000 ,10.000 ,0.10000
10 ,26 ,12 ,0.00000 ,10.000 ,0.10000
10 ,26 ,13 ,0.00000 ,10.000 ,0.10000
10 ,26 ,14 ,0.00000 ,10.000 ,0.10000
10 ,26 ,15 ,0.00117 ,10.000 ,0.10000
10 ,26 ,16 ,0.00040 ,10.000 ,0.10000
10 ,26 ,17 ,0.00000 ,10.000 ,0.10000
10 ,26 ,18 ,0.00000 ,10.000 ,0.10000
10 ,26 ,19 ,0.00000 ,10.000 ,0.10000
10 ,26 ,20 ,0.00000 ,10.000 ,0.10000
10 ,26 ,21 ,0.00000 ,10.000 ,0.10000
10 ,26 ,22 ,0.00000 ,10.000 ,0.10000
10 ,27 ,12 ,0.00000 ,10.000 ,0.10000
10 ,27 ,13 ,0.00000 ,10.000 ,0.10000
10 ,27 ,14 ,0.00675 ,10.000 ,0.10000
10 ,27 ,15 ,0.05232 ,10.000 ,0.10000
10 ,27 ,16 ,0.02040 ,10.000 ,0.10000
10 ,27 ,17 ,0.00000 ,10.000 ,0.10000
10 ,27 ,18 ,0.00000 ,10.000 ,0.10000
10 ,28 ,12 ,0.00001 ,10.000 ,0.10000
10 ,28 ,13 ,0.00000 ,10.000 ,0.10000
10 ,28 ,14 ,0.00115 ,10.000 ,0.10000
10 ,28 ,15 ,0.03999 ,10.000 ,0.10000
10 ,28 ,16 ,0.00013 ,10.000 ,0.10000
10 ,28 ,17 ,0.00000 ,10.000 ,0.10000
10 ,28 ,18 ,0.00000 ,10.000 ,0.10000
11 ,0 ,23 ,0.00000 ,10.000 ,0.10000
11 ,1 ,20 ,0.00000 ,10.000 ,0.10000
11 ,1 ,21 ,0.00070 ,10.000 ,0.10000
11 ,1 ,22 ,0.00000 ,10.000 ,0.10000
11 ,1 ,23 ,0.00001 ,10.000 ,0.10000
11 ,1 ,24 ,0.00000 ,10.000 ,0.10000
11 ,1 ,25 ,0.00000 ,10.000 ,0.10000
11 ,2 ,23 ,0.00000 ,10.000 ,0.10000
11 ,3 ,17 ,0.00000 ,10.000 ,0.10000
11 ,3 ,18 ,0.00000 ,10.000 ,0.10000
11 ,3 ,19 ,0.00000 ,10.000 ,0.10000
11 ,3 ,20 ,0.00000 ,10.000 ,0.10000
11 ,3 ,21 ,0.00000 ,10.000 ,0.10000
11 ,3 ,22 ,0.00000 ,10.000 ,0.10000
11 ,3 ,23 ,0.00000 ,10.000 ,0.10000
11 ,3 ,24 ,0.00000 ,10.000 ,0.10000
11 ,3 ,25 ,0.00000 ,10.000 ,0.10000
11 ,3 ,26 ,0.00000 ,10.000 ,0.10000
11 ,3 ,37 ,0.00000 ,10.000 ,0.10000
11 ,3 ,38 ,0.00000 ,10.000 ,0.10000
11 ,3 ,39 ,0.00000 ,10.000 ,0.10000
11 ,3 ,40 ,0.00000 ,10.000 ,0.10000
11 ,3 ,41 ,0.00000 ,10.000 ,0.10000
11 ,4 ,8 ,0.00000 ,10.000 ,0.10000
11 ,4 ,9 ,0.00000 ,10.000 ,0.10000
11 ,4 ,10 ,0.00000 ,10.000 ,0.10000
11 ,4 ,11 ,0.00000 ,10.000 ,0.10000
11 ,4 ,12 ,0.00000 ,10.000 ,0.10000
11 ,4 ,13 ,0.00004 ,10.000 ,0.10000
11 ,4 ,14 ,0.00004 ,10.000 ,0.10000
11 ,4 ,15 ,0.01543 ,10.000 ,0.10000
11 ,4 ,16 ,0.01367 ,10.000 ,0.10000
11 ,4 ,17 ,0.09828 ,10.000 ,0.10000
11 ,4 ,18 ,0.00857 ,10.000 ,0.10000
11 ,4 ,19 ,0.00000 ,10.000 ,0.10000
11 ,4 ,20 ,0.00000 ,10.000 ,0.10000
11 ,4 ,21 ,0.00000 ,10.000 ,0.10000
11 ,4 ,22 ,0.00000 ,10.000 ,0.10000
11 ,4 ,23 ,0.00000 ,10.000 ,0.10000
11 ,4 ,24 ,0.00000 ,10.000 ,0.10000
11 ,4 ,25 ,0.00000 ,10.000 ,0.10000
11 ,4 ,26 ,0.00000 ,10.000 ,0.10000
11 ,4 ,40 ,0.00001 ,10.000 ,0.10000
11 ,4 ,41 ,0.00000 ,10.000 ,0.10000
11 ,5 ,8 ,0.00000 ,10.000 ,0.10000
11 ,5 ,9 ,0.00000 ,10.000 ,0.10000
11 ,5 ,10 ,0.00000 ,10.000 ,0.10000
11 ,5 ,11 ,0.00000 ,10.000 ,0.10000
11 ,5 ,12 ,0.00000 ,10.000 ,0.10000
11 ,5 ,13 ,0.00000 ,10.000 ,0.10000
11 ,5 ,14 ,0.00908 ,10.000 ,0.10000
11 ,5 ,15 ,0.00336 ,10.000 ,0.10000
11 ,5 ,16 ,0.02704 ,10.000 ,0.10000
11 ,5 ,17 ,0.11719 ,10.000 ,0.10000
11 ,5 ,18 ,0.11026 ,10.000 ,0.10000
11 ,5 ,19 ,0.00064 ,10.000 ,0.10000
11 ,5 ,20 ,0.00000 ,10.000 ,0.10000
11 ,5 ,21 ,0.00000 ,10.000 ,0.10000
11 ,5 ,22 ,0.00000 ,10.000 ,0.10000
11 ,5 ,23 ,0.00000 ,10.000 ,0.10000
11 ,5 ,24 ,0.00000 ,10.000 ,0.10000
11 ,5 ,25 ,0.00000 ,10.000 ,0.10000
11 ,6 ,11 ,0.00000 ,10.000 ,0.10000
11 ,6 ,12 ,0.00000 ,10.000 ,0.10000
11 ,6 ,13 ,0.00010 ,10.000 ,0.10000
11 ,6 ,14 ,0.00719 ,10.000 ,0.10000
11 ,6 ,15 ,0.00846 ,10.000 ,0.10000
11 ,6 ,16 ,0.04033 ,10.000 ,0.10000
11 ,6 ,17 ,0.00189 ,10.000 ,0.10000
11 ,6 ,18 ,0.00004 ,10.000 ,0.10000
11 ,6 ,19 ,0.00000 ,10.000 ,0.10000
11 ,6 ,20 ,0.00000 ,10.000 ,0.10000
11 ,6 ,21 ,0.00000 ,10.000 ,0.10000
11 ,6 ,22 ,0.00000 ,10.000 ,0.10000
11 ,6 ,23 ,0.00000 ,10.000 ,0.10000
11 ,6 ,24 ,0.00000 ,10.000 ,0.10000
11 ,6 ,25 ,0.00000 ,10.000 ,0.10000
11 ,22 ,11 ,0.00000 ,10.000 ,0.10000
11 ,22 ,12 ,0.00000 ,10.000 ,0.10000
11 ,22 ,13 ,0.00000 ,10.000 ,0.10000
11 ,22 ,14 ,0.00000 ,10.000 ,0.10000
11 ,22 ,15 ,0.00000 ,10.000 ,0.10000
11 ,22 ,16 ,0.00000 ,10.000 ,0.10000
11 ,22 ,17 ,0.00000 ,10.000 ,0.10000
11 ,22 ,18 ,0.00000 ,10.000 ,0.10000
11 ,22 ,19 ,0.00000 ,10.000 ,0.10000
11 ,22 ,20 ,0.00000 ,10.000 ,0.10000
11 ,22 ,21 ,0.00000 ,10.000 ,0.10000
11 ,22 ,22 ,0.00000 ,10.000 ,0.10000
11 ,22 ,23 ,0.00000 ,10.000 ,0.10000
11 ,23 ,10 ,0.00000 ,10.000 ,0.10000
11 ,23 ,11 ,0.00000 ,10.000 ,0.10000
11 ,23 ,12 ,0.00000 ,10.000 ,0.10000
11 ,23 ,13 ,0.00000 ,10.000 ,0.10000
11 ,23 ,14 ,0.01599 ,10.000 ,0.10000
11 ,23 ,15 ,0.04550 ,10.000 ,0.10000
11 ,23 ,16 ,0.02760 ,10.000 ,0.10000
11 ,23 ,17 ,0.02110 ,10.000 ,0.10000
11 ,23 ,18 ,0.05885 ,10.000 ,0.10000
11 ,23 ,19 ,0.03317 ,10.000 ,0.10000
11 ,23 ,20 ,0.02731 ,10.000 ,0.10000
11 ,23 ,21 ,0.00000 ,10.000 ,0.10000
11 ,23 ,22 ,0.00000 ,10.000 ,0.10000
11 ,23 ,23 ,0.00000 ,10.000 ,0.10000
11 ,23 ,24 ,0.00000 ,10.000 ,0.10000
11 ,24 ,10 ,0.00000 ,10.000 ,0.10000
11 ,24 ,11 ,0.00000 ,10.000 ,0.10000
11 ,24 ,12 ,0.00000 ,10.000 ,0.10000
11 ,24 ,13 ,0.00000 ,10.000 ,0.10000
11 ,24 ,14 ,0.00172 ,10.000 ,0.10000
11 ,24 ,15 ,0.04757 ,10.000 ,0.10000
11 ,24 ,16 ,0.07168 ,10.000 ,0.10000
11 ,24 ,17 ,0.04677 ,10.000 ,0.10000
11 ,24 ,18 ,0.03985 ,10.000 ,0.10000
11 ,24 ,19 ,0.04517 ,10.000 ,0.10000
11 ,24 ,20 ,0.03374 ,10.000 ,0.10000
11 ,24 ,21 ,0.00248 ,10.000 ,0.10000
11 ,24 ,22 ,0.00000 ,10.000 ,0.10000
11 ,24 ,23 ,0.00000 ,10.000 ,0.10000
11 ,24 ,24 ,0.00000 ,10.000 ,0.10000
