# To measure flux divietions for ICCP rebutle Original cloud is unknown
32, 32, 64 # nx,ny,nz
0.050, 0.050 # dx,dy [km, km]
0.000, 0.040, 0.080, 0.120, 0.160, 0.200, 0.240, 0.280, 0.320, 0.360, 0.400, 0.440, 0.480, 0.520, 0.560, 0.600, 0.640, 0.680, 0.720, 0.760, 0.800, 0.840, 0.880, 0.920, 0.960, 1.000, 1.040, 1.080, 1.120, 1.160, 1.200, 1.240, 1.280, 1.320, 1.360, 1.400, 1.440, 1.480, 1.520, 1.560, 1.600, 1.640, 1.680, 1.720, 1.760, 1.800, 1.840, 1.880, 1.920, 1.960, 2.000, 2.040, 2.080, 2.120, 2.160, 2.200, 2.240, 2.280, 2.320, 2.360, 2.400, 2.440, 2.480, 2.520 # altitude levels [km]
x,y,z,lwc,reff,veff
9 ,19 ,20 ,0.03807 ,10.000 ,0.10000
9 ,19 ,21 ,0.01367 ,10.000 ,0.10000
9 ,19 ,22 ,0.01153 ,10.000 ,0.10000
9 ,19 ,23 ,0.08955 ,10.000 ,0.10000
9 ,19 ,24 ,0.09027 ,10.000 ,0.10000
9 ,20 ,14 ,0.06241 ,10.000 ,0.10000
9 ,20 ,15 ,0.13131 ,10.000 ,0.10000
9 ,20 ,16 ,0.20009 ,10.000 ,0.10000
9 ,20 ,17 ,0.01281 ,10.000 ,0.10000
9 ,20 ,18 ,0.00891 ,10.000 ,0.10000
9 ,20 ,19 ,0.01086 ,10.000 ,0.10000
9 ,20 ,20 ,0.00897 ,10.000 ,0.10000
9 ,20 ,21 ,0.01057 ,10.000 ,0.10000
9 ,20 ,22 ,0.01056 ,10.000 ,0.10000
9 ,20 ,23 ,0.02122 ,10.000 ,0.10000
9 ,21 ,17 ,0.02064 ,10.000 ,0.10000
9 ,21 ,18 ,0.01542 ,10.000 ,0.10000
9 ,21 ,20 ,0.01317 ,10.000 ,0.10000
9 ,21 ,21 ,0.15306 ,10.000 ,0.10000
9 ,21 ,22 ,0.13533 ,10.000 ,0.10000
9 ,21 ,23 ,0.01657 ,10.000 ,0.10000
9 ,22 ,20 ,0.02897 ,10.000 ,0.10000
9 ,22 ,21 ,0.01742 ,10.000 ,0.10000
10 ,14 ,18 ,0.01694 ,10.000 ,0.10000
10 ,14 ,19 ,0.01699 ,10.000 ,0.10000
10 ,15 ,16 ,0.01682 ,10.000 ,0.10000
10 ,15 ,17 ,0.02221 ,10.000 ,0.10000
10 ,15 ,19 ,0.07180 ,10.000 ,0.10000
10 ,15 ,20 ,0.01701 ,10.000 ,0.10000
10 ,16 ,16 ,0.02213 ,10.000 ,0.10000
10 ,16 ,17 ,0.03235 ,10.000 ,0.10000
10 ,16 ,18 ,0.01398 ,10.000 ,0.10000
10 ,16 ,19 ,0.06394 ,10.000 ,0.10000
10 ,16 ,20 ,0.16574 ,10.000 ,0.10000
10 ,16 ,21 ,0.09136 ,10.000 ,0.10000
10 ,16 ,22 ,0.01519 ,10.000 ,0.10000
10 ,17 ,16 ,0.02899 ,10.000 ,0.10000
10 ,17 ,17 ,0.04076 ,10.000 ,0.10000
10 ,17 ,18 ,0.02003 ,10.000 ,0.10000
10 ,17 ,19 ,0.06334 ,10.000 ,0.10000
10 ,17 ,20 ,0.17774 ,10.000 ,0.10000
10 ,17 ,21 ,0.13397 ,10.000 ,0.10000
10 ,17 ,22 ,0.02226 ,10.000 ,0.10000
10 ,18 ,15 ,0.03993 ,10.000 ,0.10000
10 ,18 ,16 ,0.06362 ,10.000 ,0.10000
10 ,18 ,17 ,0.13326 ,10.000 ,0.10000
10 ,18 ,18 ,0.01899 ,10.000 ,0.10000
10 ,18 ,19 ,0.13337 ,10.000 ,0.10000
10 ,18 ,20 ,0.04058 ,10.000 ,0.10000
10 ,18 ,21 ,0.01542 ,10.000 ,0.10000
10 ,19 ,15 ,0.11280 ,10.000 ,0.10000
10 ,19 ,16 ,0.19997 ,10.000 ,0.10000
10 ,19 ,17 ,0.18934 ,10.000 ,0.10000
10 ,19 ,18 ,0.25324 ,10.000 ,0.10000
10 ,19 ,19 ,0.13363 ,10.000 ,0.10000
10 ,19 ,20 ,0.01564 ,10.000 ,0.10000
10 ,19 ,24 ,0.04154 ,10.000 ,0.10000
10 ,20 ,14 ,0.04896 ,10.000 ,0.10000
10 ,20 ,15 ,0.11345 ,10.000 ,0.10000
10 ,20 ,16 ,0.18677 ,10.000 ,0.10000
10 ,20 ,17 ,0.01528 ,10.000 ,0.10000
10 ,20 ,18 ,0.18534 ,10.000 ,0.10000
10 ,20 ,19 ,0.02137 ,10.000 ,0.10000
10 ,20 ,20 ,0.01272 ,10.000 ,0.10000
10 ,20 ,21 ,0.01162 ,10.000 ,0.10000
10 ,20 ,23 ,0.01443 ,10.000 ,0.10000
10 ,21 ,14 ,0.04415 ,10.000 ,0.10000
10 ,21 ,15 ,0.03092 ,10.000 ,0.10000
10 ,21 ,16 ,0.02710 ,10.000 ,0.10000
10 ,21 ,17 ,0.01342 ,10.000 ,0.10000
10 ,21 ,20 ,0.02272 ,10.000 ,0.10000
10 ,21 ,21 ,0.13537 ,10.000 ,0.10000
10 ,21 ,22 ,0.05989 ,10.000 ,0.10000
10 ,21 ,23 ,0.01694 ,10.000 ,0.10000
10 ,22 ,20 ,0.00920 ,10.000 ,0.10000
10 ,22 ,21 ,0.01092 ,10.000 ,0.10000
11 ,15 ,18 ,0.01018 ,10.000 ,0.10000
11 ,15 ,19 ,0.01696 ,10.000 ,0.10000
11 ,16 ,19 ,0.04671 ,10.000 ,0.10000
11 ,16 ,20 ,0.06629 ,10.000 ,0.10000
11 ,17 ,18 ,0.01676 ,10.000 ,0.10000
11 ,17 ,19 ,0.02205 ,10.000 ,0.10000
11 ,17 ,20 ,0.06573 ,10.000 ,0.10000
11 ,17 ,21 ,0.04819 ,10.000 ,0.10000
11 ,18 ,16 ,0.02224 ,10.000 ,0.10000
11 ,18 ,17 ,0.02886 ,10.000 ,0.10000
11 ,18 ,18 ,0.01485 ,10.000 ,0.10000
11 ,18 ,19 ,0.06598 ,10.000 ,0.10000
11 ,18 ,20 ,0.02334 ,10.000 ,0.10000
11 ,19 ,15 ,0.10034 ,10.000 ,0.10000
11 ,19 ,16 ,0.08835 ,10.000 ,0.10000
11 ,19 ,17 ,0.17241 ,10.000 ,0.10000
11 ,19 ,18 ,0.14058 ,10.000 ,0.10000
11 ,19 ,19 ,0.01519 ,10.000 ,0.10000
11 ,20 ,14 ,0.06261 ,10.000 ,0.10000
11 ,20 ,15 ,0.15251 ,10.000 ,0.10000
11 ,20 ,16 ,0.08798 ,10.000 ,0.10000
11 ,20 ,17 ,0.13149 ,10.000 ,0.10000
11 ,20 ,18 ,0.19117 ,10.000 ,0.10000
11 ,20 ,19 ,0.07148 ,10.000 ,0.10000
11 ,20 ,20 ,0.01477 ,10.000 ,0.10000
11 ,20 ,21 ,0.01405 ,10.000 ,0.10000
11 ,21 ,21 ,0.02328 ,10.000 ,0.10000
12 ,11 ,19 ,0.02924 ,10.000 ,0.10000
12 ,11 ,20 ,0.01673 ,10.000 ,0.10000
12 ,11 ,21 ,0.01792 ,10.000 ,0.10000
12 ,16 ,19 ,0.01770 ,10.000 ,0.10000
12 ,19 ,16 ,0.05079 ,10.000 ,0.10000
12 ,19 ,17 ,0.14081 ,10.000 ,0.10000
12 ,19 ,18 ,0.02157 ,10.000 ,0.10000
12 ,20 ,15 ,0.06276 ,10.000 ,0.10000
12 ,20 ,16 ,0.01959 ,10.000 ,0.10000
12 ,20 ,17 ,0.10310 ,10.000 ,0.10000
12 ,20 ,18 ,0.10379 ,10.000 ,0.10000
12 ,20 ,19 ,0.02190 ,10.000 ,0.10000
12 ,20 ,20 ,0.01597 ,10.000 ,0.10000
12 ,21 ,15 ,0.02347 ,10.000 ,0.10000
12 ,21 ,18 ,0.01689 ,10.000 ,0.10000
13 ,10 ,17 ,0.02267 ,10.000 ,0.10000
13 ,10 ,18 ,0.01519 ,10.000 ,0.10000
13 ,10 ,19 ,0.01477 ,10.000 ,0.10000
13 ,11 ,16 ,0.01710 ,10.000 ,0.10000
13 ,11 ,19 ,0.01403 ,10.000 ,0.10000
13 ,11 ,21 ,0.05381 ,10.000 ,0.10000
13 ,11 ,22 ,0.01653 ,10.000 ,0.10000
13 ,19 ,16 ,0.06023 ,10.000 ,0.10000
13 ,19 ,17 ,0.04774 ,10.000 ,0.10000
13 ,19 ,20 ,0.01522 ,10.000 ,0.10000
13 ,20 ,15 ,0.03683 ,10.000 ,0.10000
13 ,20 ,16 ,0.04580 ,10.000 ,0.10000
13 ,20 ,17 ,0.09114 ,10.000 ,0.10000
13 ,20 ,18 ,0.03495 ,10.000 ,0.10000
13 ,20 ,19 ,0.01527 ,10.000 ,0.10000
13 ,21 ,15 ,0.08888 ,10.000 ,0.10000
14 ,8 ,16 ,0.01034 ,10.000 ,0.10000
14 ,8 ,17 ,0.00980 ,10.000 ,0.10000
14 ,8 ,18 ,0.00883 ,10.000 ,0.10000
14 ,8 ,19 ,0.01449 ,10.000 ,0.10000
14 ,8 ,26 ,0.01663 ,10.000 ,0.10000
14 ,8 ,27 ,0.01074 ,10.000 ,0.10000
14 ,8 ,28 ,0.01221 ,10.000 ,0.10000
14 ,10 ,16 ,0.02888 ,10.000 ,0.10000
14 ,10 ,17 ,0.02297 ,10.000 ,0.10000
14 ,10 ,18 ,0.01645 ,10.000 ,0.10000
14 ,10 ,19 ,0.01647 ,10.000 ,0.10000
14 ,10 ,20 ,0.01607 ,10.000 ,0.10000
14 ,11 ,16 ,0.02897 ,10.000 ,0.10000
14 ,11 ,17 ,0.02799 ,10.000 ,0.10000
14 ,11 ,18 ,0.01502 ,10.000 ,0.10000
14 ,11 ,20 ,0.01381 ,10.000 ,0.10000
14 ,11 ,21 ,0.09716 ,10.000 ,0.10000
14 ,11 ,22 ,0.02299 ,10.000 ,0.10000
14 ,11 ,23 ,0.01453 ,10.000 ,0.10000
14 ,12 ,16 ,0.01052 ,10.000 ,0.10000
14 ,12 ,17 ,0.01717 ,10.000 ,0.10000
14 ,19 ,16 ,0.04173 ,10.000 ,0.10000
14 ,20 ,16 ,0.04797 ,10.000 ,0.10000
14 ,20 ,17 ,0.02333 ,10.000 ,0.10000
14 ,20 ,18 ,0.01023 ,10.000 ,0.10000
14 ,21 ,15 ,0.05130 ,10.000 ,0.10000
14 ,21 ,17 ,0.00930 ,10.000 ,0.10000
15 ,5 ,32 ,0.01160 ,10.000 ,0.10000
15 ,8 ,15 ,0.00942 ,10.000 ,0.10000
15 ,8 ,16 ,0.01756 ,10.000 ,0.10000
15 ,8 ,27 ,0.01032 ,10.000 ,0.10000
15 ,8 ,28 ,0.02283 ,10.000 ,0.10000
15 ,8 ,29 ,0.02913 ,10.000 ,0.10000
15 ,10 ,15 ,0.04133 ,10.000 ,0.10000
15 ,10 ,16 ,0.02136 ,10.000 ,0.10000
15 ,10 ,17 ,0.02200 ,10.000 ,0.10000
15 ,10 ,20 ,0.01480 ,10.000 ,0.10000
15 ,10 ,21 ,0.02280 ,10.000 ,0.10000
15 ,11 ,15 ,0.02516 ,10.000 ,0.10000
15 ,11 ,16 ,0.02723 ,10.000 ,0.10000
15 ,11 ,17 ,0.06404 ,10.000 ,0.10000
15 ,11 ,18 ,0.06327 ,10.000 ,0.10000
15 ,11 ,19 ,0.01322 ,10.000 ,0.10000
15 ,11 ,20 ,0.01350 ,10.000 ,0.10000
15 ,11 ,21 ,0.08987 ,10.000 ,0.10000
15 ,11 ,22 ,0.01409 ,10.000 ,0.10000
15 ,11 ,25 ,0.01423 ,10.000 ,0.10000
15 ,12 ,16 ,0.02194 ,10.000 ,0.10000
15 ,12 ,17 ,0.05402 ,10.000 ,0.10000
15 ,12 ,18 ,0.01655 ,10.000 ,0.10000
15 ,19 ,15 ,0.02317 ,10.000 ,0.10000
15 ,20 ,16 ,0.02422 ,10.000 ,0.10000
15 ,20 ,17 ,0.00837 ,10.000 ,0.10000
16 ,5 ,30 ,0.00889 ,10.000 ,0.10000
16 ,5 ,31 ,0.01074 ,10.000 ,0.10000
16 ,5 ,32 ,0.02292 ,10.000 ,0.10000
16 ,8 ,16 ,0.03539 ,10.000 ,0.10000
16 ,8 ,17 ,0.01367 ,10.000 ,0.10000
16 ,8 ,28 ,0.02228 ,10.000 ,0.10000
16 ,8 ,29 ,0.04852 ,10.000 ,0.10000
16 ,8 ,30 ,0.01405 ,10.000 ,0.10000
16 ,8 ,31 ,0.01674 ,10.000 ,0.10000
16 ,10 ,14 ,0.03502 ,10.000 ,0.10000
16 ,10 ,15 ,0.04109 ,10.000 ,0.10000
16 ,10 ,17 ,0.03917 ,10.000 ,0.10000
16 ,10 ,18 ,0.09109 ,10.000 ,0.10000
16 ,10 ,19 ,0.02714 ,10.000 ,0.10000
16 ,10 ,21 ,0.02039 ,10.000 ,0.10000
16 ,10 ,22 ,0.02183 ,10.000 ,0.10000
16 ,11 ,15 ,0.03868 ,10.000 ,0.10000
16 ,11 ,16 ,0.02643 ,10.000 ,0.10000
16 ,11 ,17 ,0.08918 ,10.000 ,0.10000
16 ,11 ,18 ,0.10273 ,10.000 ,0.10000
16 ,11 ,20 ,0.01380 ,10.000 ,0.10000
16 ,12 ,15 ,0.02720 ,10.000 ,0.10000
16 ,12 ,16 ,0.02780 ,10.000 ,0.10000
16 ,12 ,17 ,0.08993 ,10.000 ,0.10000
16 ,12 ,18 ,0.02170 ,10.000 ,0.10000
17 ,5 ,29 ,0.01676 ,10.000 ,0.10000
17 ,5 ,30 ,0.01674 ,10.000 ,0.10000
17 ,5 ,31 ,0.01425 ,10.000 ,0.10000
17 ,5 ,32 ,0.05465 ,10.000 ,0.10000
17 ,5 ,33 ,0.01545 ,10.000 ,0.10000
17 ,5 ,34 ,0.01610 ,10.000 ,0.10000
17 ,7 ,25 ,0.00892 ,10.000 ,0.10000
17 ,8 ,16 ,0.06059 ,10.000 ,0.10000
17 ,8 ,17 ,0.02250 ,10.000 ,0.10000
17 ,8 ,24 ,0.00868 ,10.000 ,0.10000
17 ,8 ,25 ,0.00928 ,10.000 ,0.10000
17 ,8 ,28 ,0.02322 ,10.000 ,0.10000
17 ,8 ,29 ,0.01566 ,10.000 ,0.10000
17 ,8 ,30 ,0.00908 ,10.000 ,0.10000
17 ,10 ,13 ,0.02607 ,10.000 ,0.10000
17 ,10 ,14 ,0.04060 ,10.000 ,0.10000
17 ,10 ,15 ,0.04616 ,10.000 ,0.10000
17 ,10 ,16 ,0.02718 ,10.000 ,0.10000
17 ,10 ,17 ,0.02717 ,10.000 ,0.10000
17 ,10 ,18 ,0.09167 ,10.000 ,0.10000
17 ,10 ,19 ,0.03943 ,10.000 ,0.10000
17 ,10 ,21 ,0.04652 ,10.000 ,0.10000
17 ,10 ,22 ,0.02192 ,10.000 ,0.10000
17 ,11 ,14 ,0.02471 ,10.000 ,0.10000
17 ,11 ,15 ,0.06370 ,10.000 ,0.10000
17 ,11 ,16 ,0.06294 ,10.000 ,0.10000
17 ,11 ,17 ,0.10243 ,10.000 ,0.10000
17 ,11 ,18 ,0.13428 ,10.000 ,0.10000
17 ,11 ,21 ,0.08689 ,10.000 ,0.10000
17 ,11 ,22 ,0.09657 ,10.000 ,0.10000
17 ,11 ,28 ,0.01484 ,10.000 ,0.10000
17 ,11 ,31 ,0.02190 ,10.000 ,0.10000
17 ,12 ,14 ,0.03642 ,10.000 ,0.10000
17 ,12 ,15 ,0.04501 ,10.000 ,0.10000
17 ,12 ,16 ,0.02616 ,10.000 ,0.10000
17 ,12 ,17 ,0.13385 ,10.000 ,0.10000
17 ,12 ,18 ,0.04595 ,10.000 ,0.10000
17 ,12 ,19 ,0.02229 ,10.000 ,0.10000
18 ,5 ,29 ,0.02263 ,10.000 ,0.10000
18 ,5 ,30 ,0.01509 ,10.000 ,0.10000
18 ,5 ,31 ,0.05332 ,10.000 ,0.10000
18 ,5 ,32 ,0.05398 ,10.000 ,0.10000
18 ,6 ,32 ,0.01715 ,10.000 ,0.10000
18 ,7 ,26 ,0.00873 ,10.000 ,0.10000
18 ,8 ,14 ,0.02491 ,10.000 ,0.10000
18 ,8 ,15 ,0.04699 ,10.000 ,0.10000
18 ,8 ,16 ,0.04711 ,10.000 ,0.10000
18 ,8 ,17 ,0.06055 ,10.000 ,0.10000
18 ,8 ,20 ,0.01495 ,10.000 ,0.10000
18 ,8 ,24 ,0.01618 ,10.000 ,0.10000
18 ,8 ,29 ,0.01641 ,10.000 ,0.10000
18 ,10 ,14 ,0.04710 ,10.000 ,0.10000
18 ,10 ,15 ,0.03998 ,10.000 ,0.10000
18 ,10 ,16 ,0.04540 ,10.000 ,0.10000
18 ,10 ,17 ,0.01959 ,10.000 ,0.10000
18 ,10 ,18 ,0.09108 ,10.000 ,0.10000
18 ,10 ,19 ,0.01530 ,10.000 ,0.10000
18 ,10 ,20 ,0.01441 ,10.000 ,0.10000
18 ,10 ,21 ,0.02148 ,10.000 ,0.10000
18 ,10 ,22 ,0.02362 ,10.000 ,0.10000
18 ,11 ,14 ,0.03696 ,10.000 ,0.10000
18 ,11 ,15 ,0.06401 ,10.000 ,0.10000
18 ,11 ,16 ,0.06337 ,10.000 ,0.10000
18 ,11 ,17 ,0.08816 ,10.000 ,0.10000
18 ,11 ,18 ,0.13458 ,10.000 ,0.10000
18 ,11 ,22 ,0.09521 ,10.000 ,0.10000
18 ,11 ,25 ,0.02106 ,10.000 ,0.10000
18 ,11 ,26 ,0.01420 ,10.000 ,0.10000
18 ,11 ,27 ,0.01662 ,10.000 ,0.10000
18 ,11 ,29 ,0.01411 ,10.000 ,0.10000
18 ,12 ,14 ,0.06315 ,10.000 ,0.10000
18 ,12 ,15 ,0.06350 ,10.000 ,0.10000
18 ,12 ,16 ,0.10113 ,10.000 ,0.10000
18 ,12 ,18 ,0.08870 ,10.000 ,0.10000
18 ,12 ,19 ,0.02192 ,10.000 ,0.10000
19 ,4 ,32 ,0.01049 ,10.000 ,0.10000
19 ,5 ,27 ,0.01381 ,10.000 ,0.10000
19 ,5 ,28 ,0.01517 ,10.000 ,0.10000
19 ,5 ,29 ,0.02789 ,10.000 ,0.10000
19 ,5 ,30 ,0.04697 ,10.000 ,0.10000
19 ,5 ,31 ,0.04737 ,10.000 ,0.10000
19 ,5 ,32 ,0.04702 ,10.000 ,0.10000
19 ,5 ,33 ,0.01438 ,10.000 ,0.10000
19 ,6 ,31 ,0.01128 ,10.000 ,0.10000
19 ,6 ,32 ,0.02922 ,10.000 ,0.10000
19 ,6 ,33 ,0.01623 ,10.000 ,0.10000
19 ,6 ,34 ,0.02323 ,10.000 ,0.10000
19 ,7 ,24 ,0.01684 ,10.000 ,0.10000
19 ,7 ,30 ,0.01028 ,10.000 ,0.10000
19 ,7 ,32 ,0.00915 ,10.000 ,0.10000
19 ,7 ,34 ,0.01010 ,10.000 ,0.10000
19 ,8 ,15 ,0.03914 ,10.000 ,0.10000
19 ,8 ,16 ,0.02768 ,10.000 ,0.10000
19 ,8 ,17 ,0.05433 ,10.000 ,0.10000
19 ,8 ,22 ,0.02316 ,10.000 ,0.10000
19 ,8 ,23 ,0.01684 ,10.000 ,0.10000
19 ,10 ,14 ,0.02758 ,10.000 ,0.10000
19 ,10 ,15 ,0.02125 ,10.000 ,0.10000
19 ,10 ,18 ,0.09139 ,10.000 ,0.10000
19 ,10 ,19 ,0.01423 ,10.000 ,0.10000
19 ,10 ,20 ,0.01444 ,10.000 ,0.10000
19 ,10 ,21 ,0.01708 ,10.000 ,0.10000
19 ,10 ,28 ,0.00871 ,10.000 ,0.10000
19 ,11 ,15 ,0.05214 ,10.000 ,0.10000
19 ,11 ,16 ,0.08261 ,10.000 ,0.10000
19 ,11 ,17 ,0.03119 ,10.000 ,0.10000
19 ,11 ,18 ,0.08740 ,10.000 ,0.10000
19 ,11 ,22 ,0.06364 ,10.000 ,0.10000
19 ,11 ,24 ,0.01404 ,10.000 ,0.10000
19 ,11 ,25 ,0.01670 ,10.000 ,0.10000
19 ,11 ,26 ,0.01746 ,10.000 ,0.10000
19 ,11 ,27 ,0.01431 ,10.000 ,0.10000
19 ,12 ,15 ,0.06378 ,10.000 ,0.10000
19 ,12 ,16 ,0.15338 ,10.000 ,0.10000
19 ,12 ,17 ,0.03896 ,10.000 ,0.10000
19 ,12 ,18 ,0.04417 ,10.000 ,0.10000
19 ,12 ,19 ,0.04067 ,10.000 ,0.10000
20 ,4 ,32 ,0.01012 ,10.000 ,0.10000
20 ,4 ,33 ,0.02326 ,10.000 ,0.10000
20 ,5 ,28 ,0.01621 ,10.000 ,0.10000
20 ,5 ,29 ,0.01578 ,10.000 ,0.10000
20 ,5 ,30 ,0.02833 ,10.000 ,0.10000
20 ,5 ,31 ,0.02191 ,10.000 ,0.10000
20 ,5 ,32 ,0.02207 ,10.000 ,0.10000
20 ,6 ,30 ,0.01049 ,10.000 ,0.10000
20 ,6 ,31 ,0.01685 ,10.000 ,0.10000
20 ,6 ,32 ,0.02908 ,10.000 ,0.10000
20 ,6 ,33 ,0.00961 ,10.000 ,0.10000
20 ,6 ,34 ,0.01637 ,10.000 ,0.10000
20 ,6 ,35 ,0.01693 ,10.000 ,0.10000
20 ,7 ,30 ,0.00891 ,10.000 ,0.10000
20 ,7 ,33 ,0.00992 ,10.000 ,0.10000
20 ,7 ,34 ,0.02281 ,10.000 ,0.10000
20 ,7 ,35 ,0.02317 ,10.000 ,0.10000
20 ,8 ,16 ,0.02150 ,10.000 ,0.10000
20 ,8 ,17 ,0.04791 ,10.000 ,0.10000
20 ,8 ,19 ,0.01358 ,10.000 ,0.10000
20 ,8 ,21 ,0.01702 ,10.000 ,0.10000
20 ,8 ,23 ,0.02137 ,10.000 ,0.10000
20 ,10 ,17 ,0.01671 ,10.000 ,0.10000
20 ,10 ,18 ,0.02301 ,10.000 ,0.10000
20 ,10 ,19 ,0.01599 ,10.000 ,0.10000
20 ,11 ,15 ,0.07180 ,10.000 ,0.10000
20 ,11 ,16 ,0.07182 ,10.000 ,0.10000
20 ,11 ,17 ,0.05156 ,10.000 ,0.10000
20 ,11 ,18 ,0.06496 ,10.000 ,0.10000
20 ,11 ,19 ,0.09048 ,10.000 ,0.10000
20 ,11 ,20 ,0.01416 ,10.000 ,0.10000
20 ,11 ,21 ,0.03338 ,10.000 ,0.10000
20 ,11 ,22 ,0.04772 ,10.000 ,0.10000
20 ,11 ,23 ,0.01657 ,10.000 ,0.10000
20 ,11 ,24 ,0.01695 ,10.000 ,0.10000
20 ,11 ,25 ,0.00854 ,10.000 ,0.10000
20 ,12 ,15 ,0.06478 ,10.000 ,0.10000
20 ,12 ,16 ,0.09069 ,10.000 ,0.10000
20 ,12 ,18 ,0.08978 ,10.000 ,0.10000
20 ,12 ,19 ,0.03447 ,10.000 ,0.10000
21 ,4 ,30 ,0.00951 ,10.000 ,0.10000
21 ,4 ,32 ,0.01583 ,10.000 ,0.10000
21 ,4 ,33 ,0.05437 ,10.000 ,0.10000
21 ,4 ,43 ,0.00866 ,10.000 ,0.10000
21 ,5 ,29 ,0.01679 ,10.000 ,0.10000
21 ,5 ,30 ,0.01663 ,10.000 ,0.10000
21 ,5 ,31 ,0.01606 ,10.000 ,0.10000
21 ,5 ,32 ,0.02238 ,10.000 ,0.10000
21 ,6 ,31 ,0.01643 ,10.000 ,0.10000
21 ,6 ,32 ,0.02262 ,10.000 ,0.10000
21 ,6 ,33 ,0.00996 ,10.000 ,0.10000
21 ,6 ,34 ,0.02272 ,10.000 ,0.10000
21 ,6 ,35 ,0.02295 ,10.000 ,0.10000
21 ,6 ,36 ,0.00854 ,10.000 ,0.10000
21 ,7 ,30 ,0.01493 ,10.000 ,0.10000
21 ,7 ,31 ,0.00867 ,10.000 ,0.10000
21 ,7 ,32 ,0.01018 ,10.000 ,0.10000
21 ,7 ,33 ,0.01011 ,10.000 ,0.10000
21 ,7 ,34 ,0.02814 ,10.000 ,0.10000
21 ,7 ,35 ,0.04725 ,10.000 ,0.10000
21 ,7 ,36 ,0.03505 ,10.000 ,0.10000
21 ,7 ,37 ,0.02340 ,10.000 ,0.10000
21 ,8 ,18 ,0.01321 ,10.000 ,0.10000
21 ,8 ,19 ,0.02920 ,10.000 ,0.10000
21 ,8 ,21 ,0.03504 ,10.000 ,0.10000
21 ,10 ,28 ,0.01143 ,10.000 ,0.10000
21 ,11 ,15 ,0.02429 ,10.000 ,0.10000
21 ,11 ,17 ,0.04074 ,10.000 ,0.10000
21 ,11 ,18 ,0.02171 ,10.000 ,0.10000
21 ,11 ,19 ,0.01475 ,10.000 ,0.10000
21 ,11 ,20 ,0.02081 ,10.000 ,0.10000
21 ,11 ,21 ,0.02240 ,10.000 ,0.10000
21 ,11 ,22 ,0.01053 ,10.000 ,0.10000
21 ,11 ,28 ,0.01471 ,10.000 ,0.10000
21 ,12 ,14 ,0.06278 ,10.000 ,0.10000
21 ,12 ,15 ,0.05286 ,10.000 ,0.10000
21 ,12 ,16 ,0.09037 ,10.000 ,0.10000
21 ,12 ,18 ,0.04535 ,10.000 ,0.10000
21 ,12 ,19 ,0.02311 ,10.000 ,0.10000
22 ,4 ,32 ,0.01592 ,10.000 ,0.10000
22 ,4 ,33 ,0.06064 ,10.000 ,0.10000
22 ,4 ,34 ,0.01684 ,10.000 ,0.10000
22 ,5 ,30 ,0.00948 ,10.000 ,0.10000
22 ,5 ,31 ,0.01706 ,10.000 ,0.10000
22 ,5 ,32 ,0.01677 ,10.000 ,0.10000
22 ,5 ,33 ,0.00905 ,10.000 ,0.10000
22 ,6 ,32 ,0.01030 ,10.000 ,0.10000
22 ,6 ,33 ,0.01042 ,10.000 ,0.10000
22 ,6 ,35 ,0.03509 ,10.000 ,0.10000
22 ,6 ,37 ,0.00967 ,10.000 ,0.10000
22 ,7 ,29 ,0.01461 ,10.000 ,0.10000
22 ,7 ,30 ,0.01681 ,10.000 ,0.10000
22 ,7 ,31 ,0.01543 ,10.000 ,0.10000
22 ,7 ,32 ,0.00910 ,10.000 ,0.10000
22 ,7 ,33 ,0.01548 ,10.000 ,0.10000
22 ,7 ,34 ,0.01558 ,10.000 ,0.10000
22 ,7 ,35 ,0.04668 ,10.000 ,0.10000
22 ,7 ,36 ,0.04687 ,10.000 ,0.10000
22 ,7 ,37 ,0.04128 ,10.000 ,0.10000
22 ,7 ,38 ,0.02264 ,10.000 ,0.10000
22 ,11 ,20 ,0.01460 ,10.000 ,0.10000
23 ,4 ,32 ,0.01427 ,10.000 ,0.10000
23 ,4 ,33 ,0.04824 ,10.000 ,0.10000
23 ,4 ,34 ,0.04113 ,10.000 ,0.10000
23 ,5 ,31 ,0.00933 ,10.000 ,0.10000
23 ,5 ,32 ,0.01060 ,10.000 ,0.10000
23 ,6 ,28 ,0.01518 ,10.000 ,0.10000
23 ,6 ,35 ,0.02330 ,10.000 ,0.10000
23 ,6 ,36 ,0.01135 ,10.000 ,0.10000
23 ,7 ,25 ,0.00877 ,10.000 ,0.10000
23 ,7 ,31 ,0.01548 ,10.000 ,0.10000
23 ,7 ,32 ,0.01656 ,10.000 ,0.10000
23 ,7 ,33 ,0.01606 ,10.000 ,0.10000
23 ,7 ,34 ,0.00944 ,10.000 ,0.10000
23 ,7 ,35 ,0.04032 ,10.000 ,0.10000
23 ,7 ,36 ,0.06596 ,10.000 ,0.10000
23 ,7 ,37 ,0.04697 ,10.000 ,0.10000
23 ,7 ,38 ,0.06633 ,10.000 ,0.10000
23 ,7 ,39 ,0.00924 ,10.000 ,0.10000
23 ,9 ,33 ,0.01181 ,10.000 ,0.10000
23 ,9 ,34 ,0.02330 ,10.000 ,0.10000
23 ,11 ,11 ,0.03977 ,10.000 ,0.10000
23 ,11 ,12 ,0.04091 ,10.000 ,0.10000
